source_system,strategy_id,ticker,timeframe,signal_time,side,entry_type,entry_price_ref,stop_price,target_price,raw_score,normalized_score,confidence,risk_unit,reason_codes,metadata
A,unknown,TMK,1D,2024-01-03,long,next_open,23.3653,21.4961,25.7019,0.622,0.622,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TMO,1D,2024-01-03,long,next_open,23.3653,21.4961,25.7019,0.622,0.622,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TPL,1D,2024-01-03,long,next_open,23.3653,21.4961,25.7019,0.622,0.622,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TPR,1D,2024-01-03,long,next_open,23.3653,21.4961,25.7019,0.622,0.622,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,URI,1D,2024-01-03,long,next_open,536.213,493.3159,589.8342,0.843,0.843,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMFIQ,1D,2024-01-04,long,next_open,148.0494,136.2054,162.8543,0.616,0.616,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ANF,1D,2024-01-04,long,next_open,92.5,85.1,101.75,0.974,0.9740000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBDA,1D,2024-01-04,long,next_open,2.9654,2.7281,3.2619,0.845,0.845,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBDC,1D,2024-01-04,long,next_open,2.9654,2.7281,3.2619,0.844,0.844,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BN,1D,2024-01-04,long,next_open,25.3522,23.324,27.8874,0.839,0.839,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,C,1D,2024-01-04,long,next_open,50.1791,46.1647,55.197,0.902,0.902,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CALM,1D,2024-01-04,long,next_open,49.0406,45.1174,53.9447,0.769,0.769,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CVS,1D,2024-01-04,long,next_open,73.5035,67.6232,80.8539,0.612,0.612,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOVA,1D,2024-01-04,long,next_open,28.0,25.76,30.8,0.853,0.853,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOVP,1D,2024-01-04,long,next_open,28.0,25.76,30.8,0.853,0.853,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOVR,1D,2024-01-04,long,next_open,28.0,25.76,30.8,0.853,0.853,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOX,1D,2024-01-04,long,next_open,28.0,25.76,30.8,0.853,0.853,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EDXC,1D,2024-01-04,long,next_open,76.3192,70.2137,83.9511,0.848,0.848,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EPAM,1D,2024-01-04,long,next_open,290.23,267.0116,319.253,0.703,0.703,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FIS,1D,2024-01-04,long,next_open,58.1425,53.4911,63.9568,0.696,0.696,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FRPT,1D,2024-01-04,long,next_open,83.82,77.1144,92.202,0.953,0.9530000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GBTC,1D,2024-01-04,long,next_open,33.6495,30.9575,37.0145,0.982,0.9820000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INSM,1D,2024-01-04,long,next_open,29.13,26.7996,32.043,0.741,0.741,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KEX,1D,2024-01-04,long,next_open,12.8551,11.8267,14.1406,0.951,0.951,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NTRA,1D,2024-01-04,long,next_open,59.69,54.9148,65.659,0.938,0.938,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNC,1D,2024-01-04,long,next_open,140.4926,129.2532,154.5419,0.853,0.853,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SEDG,1D,2024-01-04,long,next_open,12.9824,11.9438,14.2806,0.949,0.9490000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SEE,1D,2024-01-04,long,next_open,12.9824,11.9438,14.2806,0.949,0.9490000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TEVA,1D,2024-01-04,long,next_open,10.88,10.0096,11.968,0.797,0.7969999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TROW,1D,2024-01-04,long,next_open,99.8701,91.8805,109.8572,0.61,0.61,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,VTR,1D,2024-01-04,long,next_open,46.3133,42.6083,50.9447,0.784,0.784,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALLY,1D,2024-01-05,long,next_open,33.0183,30.3768,36.3201,0.936,0.936,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMFIQ,1D,2024-01-05,long,next_open,149.3387,137.3916,164.2726,0.649,0.649,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ANF,1D,2024-01-05,long,next_open,90.54,83.2968,99.594,0.971,0.971,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AYRO,1D,2024-01-05,long,next_open,204.4377,188.0826,224.8814,0.665,0.665,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZA.A,1D,2024-01-05,long,next_open,204.4377,188.0826,224.8814,0.663,0.663,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZEK,1D,2024-01-05,long,next_open,204.4377,188.0826,224.8814,0.663,0.663,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZTR,1D,2024-01-05,long,next_open,64.3,59.156,70.73,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZUL,1D,2024-01-05,long,next_open,64.3,59.156,70.73,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BAC,1D,2024-01-05,long,next_open,32.8156,30.1903,36.0971,0.872,0.872,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBDA,1D,2024-01-05,long,next_open,3.0443,2.8008,3.3488,0.844,0.844,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBDC,1D,2024-01-05,long,next_open,3.0443,2.8008,3.3488,0.843,0.843,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPC,1D,2024-01-05,long,next_open,26.6907,24.5555,29.3598,0.846,0.8460000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPH,1D,2024-01-05,long,next_open,26.6907,24.5555,29.3598,0.846,0.8460000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPI,1D,2024-01-05,long,next_open,26.6907,24.5555,29.3598,0.846,0.8460000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BROS,1D,2024-01-05,long,next_open,31.11,28.6212,34.221,0.814,0.814,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BXP,1D,2024-01-05,long,next_open,63.2648,58.2036,69.5913,0.885,0.885,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BXSL,1D,2024-01-05,long,next_open,63.2648,58.2036,69.5913,0.885,0.885,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CACB,1D,2024-01-05,long,next_open,534.27,491.5284,587.697,0.799,0.799,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CACH,1D,2024-01-05,long,next_open,534.27,491.5284,587.697,0.799,0.799,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COF,1D,2024-01-05,long,next_open,128.6306,118.3401,141.4936,0.938,0.938,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRI,1D,2024-01-05,long,next_open,67.7431,62.3236,74.5174,0.629,0.629,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRIC,1D,2024-01-05,long,next_open,67.7431,62.3236,74.5174,0.629,0.629,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EDXC,1D,2024-01-05,long,next_open,75.9628,69.8857,83.559,0.804,0.804,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FOXA,1D,2024-01-05,long,next_open,30.5342,28.0914,33.5876,0.856,0.856,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FRC,1D,2024-01-05,long,next_open,30.5342,28.0914,33.5876,0.856,0.856,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FRT,1D,2024-01-05,long,next_open,30.5342,28.0914,33.5876,0.856,0.856,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FTI,1D,2024-01-05,long,next_open,30.5342,28.0914,33.5876,0.856,0.856,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,IMVT,1D,2024-01-05,long,next_open,42.78,39.3576,47.058,0.671,0.671,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,IMXI,1D,2024-01-05,long,next_open,42.78,39.3576,47.058,0.671,0.671,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KD,1D,2024-01-05,long,next_open,19.59,18.0228,21.549,0.855,0.855,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KEX,1D,2024-01-05,long,next_open,13.1332,12.0826,14.4465,0.955,0.955,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KIM,1D,2024-01-05,long,next_open,33.6188,30.9293,36.9806,0.666,0.666,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KMX,1D,2024-01-05,long,next_open,33.6188,30.9293,36.9806,0.666,0.666,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KRHC1,1D,2024-01-05,long,next_open,35.7438,32.8843,39.3181,0.925,0.9250000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KSS,1D,2024-01-05,long,next_open,33.6188,30.9293,36.9806,0.666,0.666,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KSU,1D,2024-01-05,long,next_open,33.6188,30.9293,36.9806,0.666,0.666,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MHI1,1D,2024-01-05,long,next_open,103.88,95.5696,114.268,0.837,0.8369999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NU,1D,2024-01-05,long,next_open,8.57,7.8844,9.427,0.609,0.609,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNW,1D,2024-01-05,long,next_open,38.1242,35.0742,41.9366,0.659,0.659,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PODD,1D,2024-01-05,long,next_open,38.1242,35.0742,41.9366,0.659,0.659,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,POOL,1D,2024-01-05,long,next_open,38.1242,35.0742,41.9366,0.659,0.659,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPG,1D,2024-01-05,long,next_open,38.1242,35.0742,41.9366,0.659,0.659,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPL,1D,2024-01-05,long,next_open,38.1242,35.0742,41.9366,0.659,0.659,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SEDG,1D,2024-01-05,long,next_open,13.2633,12.2022,14.5896,0.956,0.956,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SEE,1D,2024-01-05,long,next_open,13.2633,12.2022,14.5896,0.956,0.956,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TKO,1D,2024-01-05,long,next_open,24.8959,22.9042,27.3855,0.748,0.748,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TMK,1D,2024-01-05,long,next_open,24.8959,22.9042,27.3855,0.748,0.748,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TMO,1D,2024-01-05,long,next_open,24.8959,22.9042,27.3855,0.748,0.748,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TPL,1D,2024-01-05,long,next_open,24.8959,22.9042,27.3855,0.748,0.748,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TPR,1D,2024-01-05,long,next_open,24.8959,22.9042,27.3855,0.748,0.748,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TWTR,1D,2024-01-05,long,next_open,103.88,95.5696,114.268,0.837,0.8369999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AAL,1D,2024-01-08,long,next_open,14.58,13.4136,16.038,0.675,0.675,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALNY,1D,2024-01-08,long,next_open,196.83,181.0836,216.513,0.687,0.687,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMD,1D,2024-01-08,long,next_open,146.18,134.4856,160.798,0.735,0.735,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ANET,1D,2024-01-08,long,next_open,61.4625,56.5455,67.6088,0.858,0.8579999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ARM,1D,2024-01-08,long,next_open,72.84,67.0128,80.124,0.902,0.902,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BTDR,1D,2024-01-08,long,next_open,9.08,8.3536,9.988,0.967,0.967,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CDW,1D,2024-01-08,long,next_open,38.8265,35.7203,42.7091,0.813,0.8130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CE,1D,2024-01-08,long,next_open,38.8265,35.7203,42.7091,0.813,0.8130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CELG,1D,2024-01-08,long,next_open,38.8265,35.7203,42.7091,0.813,0.8130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CERN,1D,2024-01-08,long,next_open,38.8265,35.7203,42.7091,0.813,0.8130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CF,1D,2024-01-08,long,next_open,38.8265,35.7203,42.7091,0.813,0.8130000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPA,1D,2024-01-08,long,next_open,90.1095,82.9007,99.1204,0.746,0.746,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPAC,1D,2024-01-08,long,next_open,90.1095,82.9007,99.1204,0.745,0.745,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRI,1D,2024-01-08,long,next_open,68.1073,62.6587,74.918,0.597,0.597,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRIC,1D,2024-01-08,long,next_open,68.1073,62.6587,74.918,0.597,0.597,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRWD,1D,2024-01-08,long,next_open,261.28,240.3776,287.408,0.928,0.928,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DAL,1D,2024-01-08,long,next_open,40.698,37.4421,44.7678,0.648,0.648,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELPW,1D,2024-01-08,long,next_open,150.65,138.598,165.715,0.939,0.939,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELRA,1D,2024-01-08,long,next_open,150.65,138.598,165.715,0.939,0.939,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELRC,1D,2024-01-08,long,next_open,150.65,138.598,165.715,0.939,0.939,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ELRE,1D,2024-01-08,long,next_open,150.65,138.598,165.715,0.939,0.939,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FTNT,1D,2024-01-08,long,next_open,61.26,56.3592,67.386,0.643,0.643,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INSM,1D,2024-01-08,long,next_open,29.93,27.5356,32.923,0.734,0.734,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INTE,1D,2024-01-08,long,next_open,191.73,176.3916,210.903,0.659,0.659,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MMSY,1D,2024-01-08,long,next_open,77.88,71.6496,85.668,0.721,0.721,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MNDY,1D,2024-01-08,long,next_open,185.47,170.6324,204.017,0.818,0.818,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NICE,1D,2024-01-08,long,next_open,206.72,190.1824,227.392,0.83,0.83,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PFSI,1D,2024-01-08,long,next_open,85.1917,78.3764,93.7109,0.847,0.847,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNW,1D,2024-01-08,long,next_open,38.6369,35.546,42.5006,0.697,0.697,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PODD,1D,2024-01-08,long,next_open,38.6369,35.546,42.5006,0.697,0.697,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,POOL,1D,2024-01-08,long,next_open,38.6369,35.546,42.5006,0.697,0.697,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPG,1D,2024-01-08,long,next_open,38.6369,35.546,42.5006,0.697,0.697,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPL,1D,2024-01-08,long,next_open,38.6369,35.546,42.5006,0.697,0.697,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AAL,1D,2024-01-09,long,next_open,14.38,13.2296,15.818,0.691,0.691,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALNY,1D,2024-01-09,long,next_open,198.2,182.344,218.02,0.705,0.705,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CCJ,1D,2024-01-09,long,next_open,44.5563,40.9918,49.0119,0.761,0.761,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COOL,1D,2024-01-09,long,next_open,92.8325,85.4059,102.1157,0.694,0.694,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRDO,1D,2024-01-09,long,next_open,19.95,18.354,21.945,0.819,0.819,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRDSQ,1D,2024-01-09,long,next_open,19.95,18.354,21.945,0.819,0.819,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DAL,1D,2024-01-09,long,next_open,41.3725,38.0627,45.5098,0.712,0.712,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GEHC,1D,2024-01-09,long,next_open,76.378,70.2678,84.0158,0.599,0.599,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HPQ,1D,2024-01-09,long,next_open,92.8325,85.4059,102.1157,0.694,0.694,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HUBB,1D,2024-01-09,long,next_open,138.04,126.9968,151.844,0.818,0.818,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KRHC1,1D,2024-01-09,long,next_open,36.5339,33.6112,40.1873,0.916,0.9159999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MMSY,1D,2024-01-09,long,next_open,77.99,71.7508,85.789,0.762,0.762,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MNDY,1D,2024-01-09,long,next_open,192.05,176.686,211.255,0.877,0.877,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NICE,1D,2024-01-09,long,next_open,207.67,191.0564,228.437,0.796,0.796,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NXEN,1D,2024-01-09,long,next_open,7.05,6.486,7.755,0.81,0.8100000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNW,1D,2024-01-09,long,next_open,37.8488,34.8209,41.6337,0.663,0.663,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PODD,1D,2024-01-09,long,next_open,37.8488,34.8209,41.6337,0.663,0.663,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,POOL,1D,2024-01-09,long,next_open,37.8488,34.8209,41.6337,0.663,0.663,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPG,1D,2024-01-09,long,next_open,37.8488,34.8209,41.6337,0.663,0.663,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPL,1D,2024-01-09,long,next_open,37.8488,34.8209,41.6337,0.663,0.663,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RMD,1D,2024-01-09,long,next_open,174.226,160.2879,191.6486,0.849,0.849,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SHOP,1D,2024-01-09,long,next_open,80.11,73.7012,88.121,0.949,0.9490000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TXT,1D,2024-01-09,long,next_open,44.61,41.0412,49.071,0.707,0.707,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ZS,1D,2024-01-09,long,next_open,226.26,208.1592,248.886,0.872,0.872,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CCJ,1D,2024-01-10,long,next_open,44.9746,41.3767,49.4721,0.752,0.752,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COOL,1D,2024-01-10,long,next_open,96.2175,88.5201,105.8392,0.651,0.651,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CYBR,1D,2024-01-10,long,next_open,218.8,201.296,240.68,0.883,0.8829999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CYBR2,1D,2024-01-10,long,next_open,218.8,201.296,240.68,0.883,0.8829999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DDOG,1D,2024-01-10,long,next_open,120.19,110.5748,132.209,0.898,0.898,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DDUP,1D,2024-01-10,long,next_open,356.7764,328.2343,392.454,0.905,0.905,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DEA,1D,2024-01-10,long,next_open,356.7764,328.2343,392.454,0.905,0.905,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FRPT,1D,2024-01-10,long,next_open,85.25,78.43,93.775,0.943,0.943,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HPQ,1D,2024-01-10,long,next_open,96.2175,88.5201,105.8392,0.651,0.651,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NICE,1D,2024-01-10,long,next_open,211.76,194.8192,232.936,0.867,0.8670000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NXEN,1D,2024-01-10,long,next_open,7.05,6.486,7.755,0.79,0.79,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNW,1D,2024-01-10,long,next_open,37.6399,34.6287,41.4039,0.694,0.694,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PODD,1D,2024-01-10,long,next_open,37.6399,34.6287,41.4039,0.694,0.694,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,POOL,1D,2024-01-10,long,next_open,37.6399,34.6287,41.4039,0.694,0.694,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPG,1D,2024-01-10,long,next_open,37.6399,34.6287,41.4039,0.694,0.694,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPL,1D,2024-01-10,long,next_open,37.6399,34.6287,41.4039,0.694,0.694,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RMD,1D,2024-01-10,long,next_open,173.6969,159.8012,191.0666,0.796,0.796,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SPG,1D,2024-01-10,long,next_open,130.9817,120.5032,144.0799,0.901,0.901,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SPOT,1D,2024-01-10,long,next_open,196.79,181.0468,216.469,0.814,0.814,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SWKS,1D,2024-01-10,long,next_open,143.4652,131.988,157.8118,0.914,0.914,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SYF,1D,2024-01-10,long,next_open,143.4652,131.988,157.8118,0.914,0.914,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SYMC,1D,2024-01-10,long,next_open,143.4652,131.988,157.8118,0.914,0.914,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,XBI,1D,2024-01-10,long,next_open,92.0544,84.69,101.2598,0.862,0.8619999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBWI,1D,2024-01-11,long,next_open,40.5316,37.289,44.5847,0.926,0.926,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBX1,1D,2024-01-11,long,next_open,40.5316,37.289,44.5847,0.925,0.9250000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BBXIA,1D,2024-01-11,long,next_open,40.5316,37.289,44.5847,0.926,0.926,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPC,1D,2024-01-11,long,next_open,26.4386,24.3235,29.0824,0.847,0.847,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPH,1D,2024-01-11,long,next_open,26.4386,24.3235,29.0824,0.847,0.847,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPI,1D,2024-01-11,long,next_open,26.4386,24.3235,29.0824,0.847,0.847,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,C,1D,2024-01-11,long,next_open,48.6019,44.7138,53.4621,0.865,0.865,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFG,1D,2024-01-11,long,next_open,40.8702,37.6005,44.9572,0.924,0.924,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CLDX,1D,2024-01-11,long,next_open,41.03,37.7476,45.133,0.964,0.964,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRDO,1D,2024-01-11,long,next_open,19.8,18.216,21.78,0.824,0.824,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRDSQ,1D,2024-01-11,long,next_open,19.8,18.216,21.78,0.824,0.824,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRTDW,1D,2024-01-11,long,next_open,64.84,59.6528,71.324,0.948,0.9479999999999998,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CYBR,1D,2024-01-11,long,next_open,221.72,203.9824,243.892,0.908,0.9079999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CYBR2,1D,2024-01-11,long,next_open,221.72,203.9824,243.892,0.908,0.9079999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DAL,1D,2024-01-11,long,next_open,41.3138,38.0087,45.4452,0.775,0.775,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOVA,1D,2024-01-11,long,next_open,29.32,26.9744,32.252,0.891,0.8909999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOVP,1D,2024-01-11,long,next_open,29.32,26.9744,32.252,0.891,0.8909999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOVR,1D,2024-01-11,long,next_open,29.32,26.9744,32.252,0.891,0.8909999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOX,1D,2024-01-11,long,next_open,29.32,26.9744,32.252,0.891,0.8909999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FIX,1D,2024-01-11,long,next_open,204.3471,187.9993,224.7818,0.863,0.8630000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KRHC1,1D,2024-01-11,long,next_open,35.9568,33.0803,39.5525,0.899,0.899,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NOW,1D,2024-01-11,long,next_open,145.292,133.6686,159.8212,0.889,0.889,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NXEN,1D,2024-01-11,long,next_open,7.05,6.486,7.755,0.853,0.853,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RMD,1D,2024-01-11,long,next_open,174.2848,160.342,191.7133,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SNOW,1D,2024-01-11,long,next_open,195.62,179.9704,215.182,0.736,0.736,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SPOT,1D,2024-01-11,long,next_open,200.82,184.7544,220.902,0.842,0.8420000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SWKS,1D,2024-01-11,long,next_open,145.196,133.5803,159.7156,0.933,0.9329999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SYF,1D,2024-01-11,long,next_open,145.196,133.5803,159.7156,0.933,0.9329999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SYMC,1D,2024-01-11,long,next_open,145.196,133.5803,159.7156,0.933,0.9329999999999999,0.5,,,{'origin': 'combo_pipeline'}
