agent_name,combo_name,ticker,signal_date,entry_score,screener_score,screener_reason,pattern_signal,tier2_filter,rvol,adr_pct,consol_days,dollar_vol_M,entry_price
combo_pure_momentum,combo_pure_momentum,BTDR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.48,7.57,16,81.0,7.5
combo_pure_momentum,combo_pure_momentum,BTI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.2,1.67,20,342.0,59.93
combo_pure_momentum,combo_pure_momentum,BTSG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.86,4.39,19,119.1,38.31
combo_pure_momentum,combo_pure_momentum,BTU,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.66,5.53,19,95.0,34.64
combo_pure_momentum,combo_pure_momentum,BUD,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.9,1.65,19,158.6,72.39
combo_pure_momentum,combo_pure_momentum,BVN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.76,5.14,19,58.4,35.26
combo_pure_momentum,combo_pure_momentum,BW,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.3,10.25,14,48.8,10.51
combo_pure_momentum,combo_pure_momentum,BWA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.49,3.37,20,179.0,50.56
combo_pure_momentum,combo_pure_momentum,BWIN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.92,6.09,18,39.1,21.06
combo_pure_momentum,combo_pure_momentum,BX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.94,4.38,19,1084.0,106.78
combo_pure_momentum,combo_pure_momentum,BXP,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.43,3.7,17,180.0,52.01
combo_pure_momentum,combo_pure_momentum,BXSL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.9,3.22,14,84.0,23.65
combo_pure_momentum,combo_pure_momentum,BZ,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.84,3.21,19,53.4,14.17
combo_pure_momentum,combo_pure_momentum,C,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.73,3.18,20,1640.3,105.69
combo_pure_momentum,combo_pure_momentum,CAG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.64,2.55,15,71.3,16.41
combo_pure_momentum,combo_pure_momentum,CAH,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.89,2.18,19,347.1,217.08
combo_pure_momentum,combo_pure_momentum,CAI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.72,6.1,19,42.5,18.15
combo_pure_momentum,combo_pure_momentum,CAKE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.81,3.96,18,90.4,57.57
combo_pure_momentum,combo_pure_momentum,CALM,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.69,3.05,17,69.8,87.85
combo_pure_momentum,combo_pure_momentum,CALX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.44,0.82,15,10.4,50.57
combo_pure_momentum,combo_pure_momentum,CALY,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.37,1.49,14,9.1,13.38
combo_pure_momentum,combo_pure_momentum,CAR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.51,5.6,17,95.5,100.71
combo_pure_momentum,combo_pure_momentum,CARR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.77,3.0,19,329.7,55.65
combo_pure_momentum,combo_pure_momentum,CART,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.58,4.55,20,211.7,38.23
combo_pure_momentum,combo_pure_momentum,CAT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.7,3.37,19,2024.9,693.99
combo_pure_momentum,combo_pure_momentum,CAVA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.57,101.96,14,53.2,82.0
combo_pure_momentum,combo_pure_momentum,CB,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.93,1.88,20,591.0,328.97
combo_pure_momentum,combo_pure_momentum,CBRE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.56,3.55,19,385.9,133.8
combo_pure_momentum,combo_pure_momentum,CBSH,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.75,2.5,16,67.1,47.65
combo_pure_momentum,combo_pure_momentum,CC,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.38,10.22,14,23.0,17.57
combo_pure_momentum,combo_pure_momentum,CCEP,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.82,2.06,18,193.8,100.46
combo_pure_momentum,combo_pure_momentum,CCI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.54,2.79,20,281.7,87.47
combo_pure_momentum,combo_pure_momentum,CCJ,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.66,5.49,18,426.0,107.92
combo_pure_momentum,combo_pure_momentum,CCK,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.62,2.42,17,114.9,105.17
combo_pure_momentum,combo_pure_momentum,CCL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.88,4.71,15,630.6,23.99
combo_pure_momentum,combo_pure_momentum,CDE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.85,6.09,18,417.7,20.19
combo_pure_momentum,combo_pure_momentum,CDW,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.84,3.91,19,198.7,116.16
combo_pure_momentum,combo_pure_momentum,CE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.03,6.31,19,176.7,57.74
combo_pure_momentum,combo_pure_momentum,CEF,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,5.16,1.18,15,7.8,51.18
combo_pure_momentum,combo_pure_momentum,CEG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.56,4.69,19,1075.8,301.77
combo_pure_momentum,combo_pure_momentum,CELH,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.15,4.72,14,79.8,44.57
combo_pure_momentum,combo_pure_momentum,CF,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.47,5.35,13,673.8,129.57
combo_pure_momentum,combo_pure_momentum,CFG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.84,3.02,19,304.2,55.64
combo_pure_momentum,combo_pure_momentum,CG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.91,4.3,17,161.3,45.64
combo_pure_momentum,combo_pure_momentum,CGAU,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.34,5.09,19,29.3,17.64
combo_pure_momentum,combo_pure_momentum,CGNX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.28,5.03,18,58.3,47.98
combo_pure_momentum,combo_pure_momentum,CHD,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.68,2.69,17,57.2,97.75
combo_pure_momentum,combo_pure_momentum,CHRD,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.73,3.74,14,161.7,123.45
combo_pure_momentum,combo_pure_momentum,CHRW,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.84,5.26,17,324.5,169.39
combo_pure_momentum,combo_pure_momentum,CHTR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.67,3.37,19,323.3,218.19
combo_pure_momentum,combo_pure_momentum,CHWY,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.46,4.65,20,214.1,25.47
combo_pure_momentum,combo_pure_momentum,CI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.8,2.4,16,444.1,267.19
combo_pure_momentum,combo_pure_momentum,CIEN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.74,6.81,20,976.3,337.38
combo_pure_momentum,combo_pure_momentum,CIFR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.34,8.77,19,386.3,14.08
combo_pure_momentum,combo_pure_momentum,CL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.88,2.05,18,572.9,88.84
combo_pure_momentum,combo_pure_momentum,CLBT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.51,5.1,19,26.7,14.44
combo_pure_momentum,combo_pure_momentum,CLDX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.45,5.31,17,32.1,29.51
combo_pure_momentum,combo_pure_momentum,CLMT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.53,5.2,18,43.8,28.59
combo_pure_momentum,combo_pure_momentum,CLS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.58,5.33,18,504.9,263.46
combo_pure_momentum,combo_pure_momentum,CLSK,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.17,7.39,20,193.9,9.76
combo_pure_momentum,combo_pure_momentum,CLX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.67,3.02,18,216.6,110.68
combo_pure_momentum,combo_pure_momentum,CM,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.84,1.98,19,115.6,95.29
combo_pure_momentum,combo_pure_momentum,CMBT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.62,3.06,16,26.3,11.91
combo_pure_momentum,combo_pure_momentum,CMCSA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.73,2.45,19,785.0,30.16
combo_pure_momentum,combo_pure_momentum,CME,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.9,1.95,19,777.0,311.4
combo_pure_momentum,combo_pure_momentum,CMG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.01,3.09,15,502.0,32.52
combo_pure_momentum,combo_pure_momentum,CMS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.56,1.62,18,253.9,77.83
combo_pure_momentum,combo_pure_momentum,CNC,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.88,4.23,16,197.5,34.45
combo_pure_momentum,combo_pure_momentum,CNH,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.06,3.69,17,157.0,10.65
combo_pure_momentum,combo_pure_momentum,CNI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.75,2.12,19,203.7,105.02
combo_pure_momentum,combo_pure_momentum,CNK,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.13,3.88,15,302.6,25.78
combo_pure_momentum,combo_pure_momentum,CNM,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.98,0.82,13,22.8,48.06
combo_pure_momentum,combo_pure_momentum,CNP,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.54,1.82,18,275.5,44.01
combo_pure_momentum,combo_pure_momentum,CNQ,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.98,2.72,19,501.0,48.44
combo_pure_momentum,combo_pure_momentum,CNX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.55,3.85,19,100.8,42.14
combo_pure_momentum,combo_pure_momentum,COF,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.0,3.34,19,1051.2,179.79
combo_pure_momentum,combo_pure_momentum,COGT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.87,5.12,18,63.6,34.0
combo_pure_momentum,combo_pure_momentum,COHR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.55,7.49,16,1729.1,242.76
combo_pure_momentum,combo_pure_momentum,COIN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.83,6.35,18,2805.7,195.53
combo_pure_momentum,combo_pure_momentum,COLB,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.18,4.54,18,37.1,26.23
combo_pure_momentum,combo_pure_momentum,COLD,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.99,3.5,14,37.2,11.13
combo_pure_momentum,combo_pure_momentum,COO,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.84,2.65,13,156.2,69.92
combo_pure_momentum,combo_pure_momentum,COP,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.08,2.64,18,1231.8,121.89
combo_pure_momentum,combo_pure_momentum,COR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.81,2.09,20,346.9,349.95
combo_pure_momentum,combo_pure_momentum,CORT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.46,5.99,19,61.0,32.15
combo_pure_momentum,combo_pure_momentum,COST,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.74,1.88,19,2004.9,1008.43
combo_pure_momentum,combo_pure_momentum,CP,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.74,2.22,20,225.6,81.36
combo_pure_momentum,combo_pure_momentum,CPB,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.01,3.47,16,206.5,21.71
combo_pure_momentum,combo_pure_momentum,CPNG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.66,4.53,20,477.2,18.45
combo_pure_momentum,combo_pure_momentum,CPRI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.32,4.98,18,59.8,18.58
combo_pure_momentum,combo_pure_momentum,CPRT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.57,3.15,17,392.1,34.09
combo_pure_momentum,combo_pure_momentum,CPRX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.95,0.79,17,6.0,23.23
combo_pure_momentum,combo_pure_momentum,CPT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.62,1.88,15,94.4,100.61
combo_pure_momentum,combo_pure_momentum,CRBG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.56,4.47,15,90.7,23.49
combo_pure_momentum,combo_pure_momentum,CRCL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.24,4.46,13,582.4,115.38
combo_pure_momentum,combo_pure_momentum,CRDO,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.64,7.0,20,823.9,117.69
combo_pure_momentum,combo_pure_momentum,CRH,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.82,2.97,15,574.4,99.82
combo_pure_momentum,combo_pure_momentum,CRK,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.32,6.99,15,12.0,20.81
combo_pure_momentum,combo_pure_momentum,CRM,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.01,4.26,20,2803.0,192.83
combo_pure_momentum,combo_pure_momentum,CRNX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.63,4.48,17,21.7,37.49
combo_pure_momentum,combo_pure_momentum,CROX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.85,4.21,18,111.7,77.95
combo_pure_momentum,combo_pure_momentum,CRWD,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.42,5.25,19,2327.3,441.78
combo_pure_momentum,combo_pure_momentum,CRWV,2026-02-12,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.71,8.96,17,2755.9,95.7
combo_pure_momentum,combo_pure_momentum,CSGP,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.81,4.48,20,280.6,43.63
combo_pure_momentum,combo_pure_momentum,CSTM,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.59,5.15,19,72.7,24.61
combo_pure_momentum,combo_pure_momentum,CSX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.96,2.1,19,487.8,39.3
combo_pure_momentum,combo_pure_momentum,CTAS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.98,2.48,19,414.7,194.28
combo_pure_momentum,combo_pure_momentum,CTRA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.09,3.12,18,317.0,32.15
combo_pure_momentum,combo_pure_momentum,CTSH,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.95,3.51,19,499.9,60.37
combo_pure_momentum,combo_pure_momentum,CTVA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.05,2.23,17,316.3,79.21
combo_pure_momentum,combo_pure_momentum,CUBE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.74,2.48,17,91.1,38.65
combo_pure_momentum,combo_pure_momentum,CUZ,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.61,5.51,16,13.3,22.78
combo_pure_momentum,combo_pure_momentum,CVE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.67,3.42,18,404.5,23.2
combo_pure_momentum,combo_pure_momentum,CVNA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.69,6.23,19,1289.9,300.15
combo_pure_momentum,combo_pure_momentum,CVS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.6,2.55,18,577.9,76.13
combo_pure_momentum,combo_pure_momentum,CVX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.89,2.0,17,2334.9,196.82
combo_pure_momentum,combo_pure_momentum,CZR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.6,6.69,17,224.4,28.06
combo_pure_momentum,combo_pure_momentum,D,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.7,2.06,19,385.9,63.21
combo_pure_momentum,combo_pure_momentum,DAL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.89,4.15,18,731.6,58.78
combo_pure_momentum,combo_pure_momentum,DAR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.42,3.77,15,119.2,54.8
combo_pure_momentum,combo_pure_momentum,DASH,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.41,4.58,19,1000.9,161.36
combo_pure_momentum,combo_pure_momentum,DB,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.85,2.36,14,108.9,28.96
combo_pure_momentum,combo_pure_momentum,DBX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.55,3.37,16,118.5,25.75
combo_pure_momentum,combo_pure_momentum,DD,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.5,2.8,18,183.1,44.9
combo_pure_momentum,combo_pure_momentum,DDOG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.71,5.7,19,686.5,124.52
combo_pure_momentum,combo_pure_momentum,DE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.66,2.85,19,1076.4,577.5
combo_pure_momentum,combo_pure_momentum,DECK,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.91,3.19,15,219.7,100.78
combo_pure_momentum,combo_pure_momentum,DELL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.68,4.6,18,1432.1,151.62
combo_pure_momentum,combo_pure_momentum,DEO,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.7,2.26,18,190.6,77.37
combo_pure_momentum,combo_pure_momentum,DFTX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.02,5.76,19,28.8,18.06
combo_pure_momentum,combo_pure_momentum,DG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.16,3.4,17,428.3,131.84
combo_pure_momentum,combo_pure_momentum,DHI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.03,2.87,19,340.4,140.49
combo_pure_momentum,combo_pure_momentum,DHR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.99,2.32,17,779.0,187.32
combo_pure_momentum,combo_pure_momentum,DINO,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.62,4.9,20,226.3,55.73
combo_pure_momentum,combo_pure_momentum,DIS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.9,2.14,19,1053.3,99.29
combo_pure_momentum,combo_pure_momentum,DKNG,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,2.91,12.09,17,100.3,25.87
combo_pure_momentum,combo_pure_momentum,DKS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.41,3.74,17,259.4,192.16
combo_pure_momentum,combo_pure_momentum,DLO,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.71,4.28,20,11.3,11.34
combo_pure_momentum,combo_pure_momentum,DLR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.78,2.26,19,364.8,179.61
combo_pure_momentum,combo_pure_momentum,DLTR,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.51,3.76,20,315.9,107.46
combo_pure_momentum,combo_pure_momentum,DOC,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.72,2.47,20,129.1,16.98
combo_pure_momentum,combo_pure_momentum,DOCS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.75,4.67,20,72.1,24.37
combo_pure_momentum,combo_pure_momentum,DOCU,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.64,4.73,20,245.5,47.05
combo_pure_momentum,combo_pure_momentum,DOV,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.43,2.42,16,256.1,203.93
combo_pure_momentum,combo_pure_momentum,DOW,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.1,4.3,19,547.2,36.62
combo_pure_momentum,combo_pure_momentum,DOX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.23,4.37,17,174.2,66.34
combo_pure_momentum,combo_pure_momentum,DRI,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.72,2.65,17,242.0,202.37
combo_pure_momentum,combo_pure_momentum,DRS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.5,4.62,17,64.0,45.3
combo_pure_momentum,combo_pure_momentum,DRVN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.45,4.44,17,26.4,10.34
combo_pure_momentum,combo_pure_momentum,DT,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.24,1.39,12,61.3,38.39
combo_pure_momentum,combo_pure_momentum,DTE,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.54,2.14,18,218.7,149.57
combo_pure_momentum,combo_pure_momentum,DUK,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.82,1.72,19,648.5,133.15
combo_pure_momentum,combo_pure_momentum,DUOL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,3.7,1.52,14,62.7,98.39
combo_pure_momentum,combo_pure_momentum,DVA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.2,3.15,20,133.2,150.72
combo_pure_momentum,combo_pure_momentum,DVN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.39,6.77,16,1411.8,46.25
combo_pure_momentum,combo_pure_momentum,DXC,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.89,4.89,18,29.8,11.83
combo_pure_momentum,combo_pure_momentum,DXCM,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.36,4.62,15,192.6,64.24
combo_pure_momentum,combo_pure_momentum,DYN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.0,7.2,15,42.9,17.92
combo_pure_momentum,combo_pure_momentum,EA,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.56,0.66,19,479.4,199.24
combo_pure_momentum,combo_pure_momentum,EBAY,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.72,3.71,20,566.9,91.34
combo_pure_momentum,combo_pure_momentum,ECL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.76,1.96,16,389.7,274.18
combo_pure_momentum,combo_pure_momentum,ED,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.48,1.99,17,311.7,114.88
combo_pure_momentum,combo_pure_momentum,EFX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.86,3.6,20,252.2,184.28
combo_pure_momentum,combo_pure_momentum,EHC,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.71,2.87,17,98.9,100.37
combo_pure_momentum,combo_pure_momentum,EIX,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.55,2.55,18,275.5,71.73
combo_pure_momentum,combo_pure_momentum,EL,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.04,3.98,19,361.1,87.88
combo_pure_momentum,combo_pure_momentum,ELAN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.93,9.71,16,56.8,22.94
combo_pure_momentum,combo_pure_momentum,ELF,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.27,5.69,20,163.0,73.41
combo_pure_momentum,combo_pure_momentum,ELS,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.54,6.03,16,136.2,67.89
combo_pure_momentum,combo_pure_momentum,ELV,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,0.85,3.65,18,684.1,291.63
combo_pure_momentum,combo_pure_momentum,ELVN,2026-03-13,0.0,0.0,qullamaggie_momentum=FAIL,breakout,n/a,1.75,6.93,16,15.9,27.77
