day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,entry_score,stop_loss,tp1_target,tp2_target,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct,pattern_confidence,pattern_type,pattern_bonus,stop_distance,stop_distance_pct,risk_per_share,r_multiple,outcome,is_big_win,is_big_loss
328.0,190.0,2.0,162.95423889160156,32.0,977.3502255859371,212.0,1000.0,1.0155494213104248,2.5542171001434326,1112900.0,0.9315628409385681,121.79676818847656,144.94784545898438,162.95423889160156,2021-04-22,2020-11-03,TT,TP2,1000.0,1000.0,1000.0,1112900.0,23.06602447030065,132.41204434204104,147361364.14825746,BREAKOUT,8.403861999511719,0.0,NONE,0.0,31.25,23.600572104510643,31.25,0.9773502255859371,WIN,False,False
338.0,51.0,2.0,89.7597427368164,58.0,971.7686101989746,291.0,1000.0,1.7348167896270752,5.312564849853516,2149271.0,0.586235761642456,67.18087768554688,79.88148498535156,89.7597427368164,2021-05-06,2021-03-01,BFNBQ,TP2,1000.0,1000.0,1000.0,2149271.0,22.949942627302033,73.00511152648926,156907769.0556491,BREAKOUT,16.73821449279785,0.0,NONE,0.0,17.24137931034483,23.616674161355053,17.24137931034483,0.9717686101989745,WIN,False,False
338.0,129.0,0.0,50.857200622558594,236.0,-1022.9452877807619,329.0,1000.0,1.148703694343567,2.975550413131714,430000.0,0.9678674936294556,50.857200622558594,60.38100051879883,67.78839874267578,2021-05-06,2021-04-23,HCAT,STOP,1000.0,1000.0,1000.0,430000.0,-7.853559118998936,55.19171455383301,23732437.258148193,BREAKOUT,11.244611740112305,0.8,CUP_AND_HANDLE,0.3,4.237288135593221,7.677398989770912,4.237288135593221,-1.0229452877807619,LOSS,False,True
346.0,186.0,0.0,16.132080078125,713.0,-1021.809247314454,329.0,1000.0,2.712747812271118,1.1798514127731323,143684576.0,0.776038646697998,16.132080078125,19.28398895263672,21.735471725463867,2021-05-18,2021-04-23,T,STOP,1000.0,1000.0,1000.0,143684576.0,-8.158820567837491,17.565192626953127,2523847254.962086,BREAKOUT,4.437357425689697,0.7,FLAT_BASE,0.3,1.402524544179523,7.984680691900879,1.402524544179523,-1.021809247314454,LOSS,False,True
350.0,162.0,3.0,208.27999877929688,38.0,3453.1907548828126,212.0,1000.0,2.9253621101379395,4.440135478973389,1886800.0,0.5520840883255005,107.8147964477539,128.45899963378906,144.51559448242188,2021-05-24,2020-11-03,MHI1,RUNNER,1000.0,1000.0,1000.0,1886800.0,77.40065169553961,117.40655786132812,221522693.37275392,BREAKOUT,13.221423149108887,0.0,NONE,0.0,26.31578947368421,22.41424154923821,26.31578947368421,3.4531907548828125,WIN,True,False
362.0,51.0,3.0,81.73546600341797,61.0,533.5305848541257,291.0,1000.0,1.7348167896270752,5.312564849853516,2149271.0,0.586235761642456,67.18087768554688,79.88148498535156,89.7597427368164,2021-06-10,2021-03-01,BFNBQ,RUNNER,1000.0,1000.0,1000.0,2149271.0,11.983169360083807,72.98906297302247,156873276.36509097,BREAKOUT,16.73821449279785,0.0,NONE,0.0,16.39344262295082,22.460135745282837,16.39344262295082,0.5335305848541256,WIN,False,False
368.0,87.0,3.0,137.9609832763672,54.0,3156.125299255371,217.0,1000.0,1.535871148109436,3.4863908290863037,5669200.0,0.9897441864013672,72.87948608398438,87.18680572509766,98.31472778320312,2021-06-18,2020-11-10,COF,RUNNER,1000.0,1000.0,1000.0,5669200.0,73.50479690516023,79.5142184753418,450782007.38040775,BREAKOUT,12.293164253234863,0.5,CUP_AND_HANDLE,0.2,18.51851851851852,23.289568675395213,18.51851851851852,3.156125299255371,WIN,True,False
368.0,121.0,0.0,33.124794006347656,230.0,-766.4978575134278,294.0,1000.0,1.1659469604492188,2.9416866302490234,56700.0,0.7589284777641296,33.48125457763672,40.02850341796875,45.120811462402344,2021-06-18,2021-03-04,GABC,STOP,1000.0,1000.0,1000.0,56700.0,-9.14107968480285,36.45739338684082,2067134.2050338746,BREAKOUT,10.004847526550293,0.0,NONE,0.0,4.3478260869565215,11.925773301515997,4.3478260869565215,-0.7664978575134278,LOSS,False,False
368.0,190.0,3.0,163.8800811767578,33.0,1038.384109954834,212.0,1000.0,1.0155494213104248,2.5542171001434326,1112900.0,0.9315628409385681,121.79676818847656,144.94784545898438,162.95423889160156,2021-06-18,2020-11-03,TT,RUNNER,1000.0,1000.0,1000.0,1112900.0,23.76350677259938,132.41389602661133,147363424.88801575,BREAKOUT,8.403861999511719,0.0,NONE,0.0,30.303030303030305,22.885083221885022,30.303030303030305,1.038384109954834,WIN,False,False
378.0,170.0,2.0,267.6463928222656,19.0,992.4035642700197,246.0,1000.0,1.2506498098373413,1.7132229804992676,37181900.0,0.9291907548904419,197.79261779785156,236.23773193359375,266.13946533203125,2021-07-02,2020-12-22,MSFT,TP2,1000.0,1000.0,1000.0,37181900.0,24.247084537432496,215.41462628173826,8009525092.944964,BREAKOUT,3.790287733078003,0.7,CUP_AND_HANDLE,0.3,52.63157894736842,24.432685865319186,52.63157894736842,0.9924035642700197,WIN,False,False
