symbol,entry_date,exit_date,entry_price,exit_price,shares,initial_shares,pnl,return_pct,reason,signal_type,tp1_executed,tp2_executed,final_shares_pct,R_inicial,adr_valor,entry_stage,initial_stop_loss,context_adr,context_vol,context_trend,context_price,context_sma20,context_rvol,is_profitable,signal_reason,returns_pct,position_value,monetary_risk,sector,market_health_score,market_health_status,market_health_reasons,sector_momentum_20d,sector_ranking,sector_momentum_class
XOM,2021-03-05,2021-03-09,49.73009391613781,49.73009391613781,187.0,311.0,180.36858694357187,0.0,STOP_LOSS | Blue Sky Breakout: Base (49.43) and AVWAP (48.80) converge within 1.3%. Trend: Uptrend. RVOL: 1.77x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.12861736334405,1.650773793977848,1.28728098357831,FULL,48.07932012215996,2.817354355391728,30697210,Weak,0,0,1.7665764248660774,True,STOP_LOSS | Blue Sky Breakout: Base (49.43) and AVWAP (48.80) converge within 1.3%. Trend: Uptrend. RVOL: 1.77x. Clear path above with SMA20 support and volume confirmation.,0.0,9299.527562317771,500.0,Energy,0,RED,,25.474006633816092,1.0,Strong (>10%)
IR,2021-03-08,2021-03-09,49.72508490522558,49.72508490522558,111.0,185.0,109.59327496726227,0.0,STOP_LOSS | Blue Sky Breakout: Base (49.43) and AVWAP (49.24) converge within 0.4%. Trend: Uptrend. RVOL: 1.56x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,1.8200829455218963,1.4809902022603016,FULL,47.90500195970368,3.1238615362954234,2274750,Weak,0,0,1.557914401442856,True,STOP_LOSS | Blue Sky Breakout: Base (49.43) and AVWAP (49.24) converge within 0.4%. Trend: Uptrend. RVOL: 1.56x. Clear path above with SMA20 support and volume confirmation.,0.0,5519.484424480039,500.0,Other,0,RED,,,,
COP,2021-03-08,2021-03-10,50.44567108213884,50.08570098876953,154.0,154.0,-55.435394378873085,-0.71357974955508,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (50.14) and AVWAP (49.18) converge within 1.9%. Trend: Uptrend. RVOL: 1.80x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,2.190464968963866,1.7128671820362342,FULL,48.25520611317497,3.8357905189831607,10732225,Weak,0,0,1.8039603081654585,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (50.14) and AVWAP (49.18) converge within 1.9%. Trend: Uptrend. RVOL: 1.80x. Clear path above with SMA20 support and volume confirmation.,-0.71357974955508,7768.633346649381,500.0,Energy,0,RED,,24.647570581706944,1.0,Strong (>10%)
BX,2021-03-12,2021-03-16,63.70846141690179,63.861812591552734,205.0,205.0,31.43699080344337,0.2407077038753589,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (63.34) and AVWAP (63.13) converge within 0.3%. Trend: Uptrend. RVOL: 1.66x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,2.0359906385919686,1.5788466532989769,FULL,61.67247077830982,2.674531220967472,2928040,Weak,0,0,1.6595666063385752,True,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (63.34) and AVWAP (63.13) converge within 0.3%. Trend: Uptrend. RVOL: 1.66x. Clear path above with SMA20 support and volume confirmation.,0.2407077038753589,13060.234590464866,500.0,Other,0,RED,,,,
PSKY,2021-03-15,2021-03-16,85.41639232115207,85.41639232115207,14.0,22.0,32.28134355304519,0.0,STOP_LOSS | HIGH_VOLATILITY (ADR 5.8%) - Size reduced to 1/3 (67% reduction) (69->22) | Blue Sky Breakout: Base (84.94) and AVWAP (84.65) converge within 0.3%. Trend: Uptrend. RVOL: 2.22x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,63.63636363636363,5.585548491387144,4.035167944130642,FULL,79.83084382976493,5.800844612498714,18608375,Uptrend,0,0,2.218920269115663,True,STOP_LOSS | HIGH_VOLATILITY (ADR 5.8%) - Size reduced to 1/3 (67% reduction) (69->22) | Blue Sky Breakout: Base (84.94) and AVWAP (84.65) converge within 0.3%. Trend: Uptrend. RVOL: 2.22x. Clear path above with SMA20 support and volume confirmation.,0.0,1195.829492496129,500.0,Other,0,RED,,,,
TCOM,2021-03-15,2021-03-17,44.03638350655474,43.9066162109375,201.0,201.0,-26.08322641906564,-0.2946819999374525,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (43.77) and AVWAP (43.17) converge within 1.4%. Trend: Uptrend. RVOL: 1.72x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.9301809763863889,1.5584263967081913,FULL,42.10620253016835,3.87860461616652,6104135,Uptrend,0,0,1.7204231964166752,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (43.77) and AVWAP (43.17) converge within 1.4%. Trend: Uptrend. RVOL: 1.72x. Clear path above with SMA20 support and volume confirmation.,-0.2946819999374525,8851.313084817502,500.0,Other,0,RED,,,,
VLO,2021-02-22,2021-03-18,61.41271652623439,62.36886215209961,39.0,128.0,325.90813545779406,1.5569179804263675,TIME_EXPIRATION (10-Day Rule) | Blue Sky Breakout: Base (61.06) and AVWAP (60.53) converge within 0.9%. Trend: Uptrend. RVOL: 1.54x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.46875,2.8018439728814712,2.1345427765598286,FULL,58.61087255335292,4.022777704087628,3879490,Weak,0,0,1.544517648692605,True,TIME_EXPIRATION (10-Day Rule) | Blue Sky Breakout: Base (61.06) and AVWAP (60.53) converge within 0.9%. Trend: Uptrend. RVOL: 1.54x. Clear path above with SMA20 support and volume confirmation.,1.5569179804263675,2395.095944523141,500.0,Energy,0,RED,,13.572594269142435,1.0,Strong (>10%)
DBX,2021-03-15,2021-03-18,27.567149156570437,26.279404664288663,301.0,301.0,-387.611092176812,-4.671300920410345,STOP_LOSS | Blue Sky Breakout: Base (27.38) and AVWAP (27.06) converge within 1.2%. Trend: Uptrend. RVOL: 1.94x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.2877444922817674,0.986600112915039,FULL,26.279404664288663,4.113336342861772,11128585,Uptrend,0,0,1.9365235720984384,False,STOP_LOSS | Blue Sky Breakout: Base (27.38) and AVWAP (27.06) converge within 1.2%. Trend: Uptrend. RVOL: 1.94x. Clear path above with SMA20 support and volume confirmation.,-4.671300920410345,8297.711896127701,500.0,Other,0,RED,,,,
NXPI,2021-03-16,2021-03-18,184.8448564498161,184.8448564498161,30.0,50.0,126.66186028722734,0.0,STOP_LOSS | Blue Sky Breakout: Base (183.83) and AVWAP (183.75) converge within 0.0%. Trend: Uptrend. RVOL: 3.97x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,6.333093014361367,7.378062354360333,FULL,178.51176343545472,4.454475416856857,3572600,Weak,0,0,3.9664971092203416,True,STOP_LOSS | Blue Sky Breakout: Base (183.83) and AVWAP (183.75) converge within 0.0%. Trend: Uptrend. RVOL: 3.97x. Clear path above with SMA20 support and volume confirmation.,0.0,5545.3456934944825,500.0,Other,0,RED,,,,
STLD,2021-03-08,2021-03-19,42.90476629503108,42.90476629503108,57.0,187.0,261.3791283059203,0.0,STOP_LOSS | Blue Sky Breakout: Base (42.64) and AVWAP (42.34) converge within 0.7%. Trend: Uptrend. RVOL: 1.70x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.48128342245989,1.804064226239504,1.507357928486717,FULL,41.10070206879158,3.6599882561659234,1809600,Weak,0,0,1.6995183030545589,True,STOP_LOSS | Blue Sky Breakout: Base (42.64) and AVWAP (42.34) converge within 0.7%. Trend: Uptrend. RVOL: 1.70x. Clear path above with SMA20 support and volume confirmation.,0.0,2445.5716788167715,500.0,Other,0,RED,,,,
TPR,2021-02-05,2021-03-23,32.513640980217986,36.29434967041016,92.0,304.0,706.8180487235716,11.62806925404767,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (32.30) and AVWAP (31.96) converge within 1.1%. Trend: Uptrend. RVOL: 2.33x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.26315789473684,1.4056220399599404,1.129284871683652,FULL,31.108018940258045,3.8084345359412666,4702190,Weak,0,0,2.3340026402493814,True,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (32.30) and AVWAP (31.96) converge within 1.1%. Trend: Uptrend. RVOL: 2.33x. Clear path above with SMA20 support and volume confirmation.,11.62806925404767,2991.2549701800544,500.0,Other,0,RED,,,,
BA,2021-03-11,2021-03-23,248.7700042724609,248.7700042724609,12.0,38.0,414.9604576862242,0.0,STOP_LOSS | Blue Sky Breakout: Base (246.80) and AVWAP (245.34) converge within 0.6%. Trend: Uptrend. RVOL: 1.73x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,31.57894736842105,12.68936518852172,9.6614990234375,FULL,236.0806390839392,4.27108291073727,16771270,Uptrend,0,0,1.7276353872245964,True,STOP_LOSS | Blue Sky Breakout: Base (246.80) and AVWAP (245.34) converge within 0.6%. Trend: Uptrend. RVOL: 1.73x. Clear path above with SMA20 support and volume confirmation.,0.0,2985.2400512695312,500.0,Industrial,0,RED,,6.288953996835467,4.0,Moderate (5-10%)
WSM,2021-03-22,2021-03-24,81.6438748101889,77.2600361810368,112.0,112.0,-490.9899264650362,-5.369464199664638,STOP_LOSS | Blue Sky Breakout: Base (81.19) and AVWAP (79.80) converge within 1.7%. Trend: Uptrend. RVOL: 4.00x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,4.383838629152109,3.107980512529551,FULL,77.2600361810368,4.808596436685562,3151090,Uptrend,0,0,4.002734118154025,False,STOP_LOSS | Blue Sky Breakout: Base (81.19) and AVWAP (79.80) converge within 1.7%. Trend: Uptrend. RVOL: 4.00x. Clear path above with SMA20 support and volume confirmation.,-5.369464199664638,9144.113978741158,500.0,Other,0,RED,,,,
CAR,2021-03-08,2021-03-25,59.85299569624746,59.85299569624746,7.0,19.0,57.98681138803013,0.0,STOP_LOSS | HIGH_VOLATILITY (ADR 6.4%) - Size reduced to 1/4 (75% reduction) (78->19) | Blue Sky Breakout: Base (59.51) and AVWAP (59.22) converge within 0.5%. Trend: Uptrend. RVOL: 1.64x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,36.84210526315789,4.311051070888645,3.139629153821112,FULL,55.541944625358816,6.437008348983857,1829815,Weak,0,0,1.6375801730757018,True,STOP_LOSS | HIGH_VOLATILITY (ADR 6.4%) - Size reduced to 1/4 (75% reduction) (78->19) | Blue Sky Breakout: Base (59.51) and AVWAP (59.22) converge within 0.5%. Trend: Uptrend. RVOL: 1.64x. Clear path above with SMA20 support and volume confirmation.,0.0,418.9709698737322,500.0,Other,0,RED,,,,
BAX,2021-03-29,2021-03-31,77.86869152069092,76.02991485595703,187.0,187.0,-343.8512363052365,-2.361381228866924,"MOMENTUM_FAIL (3-Day Rule) | Risk Clamped: 3.7% -> 3.5% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 77.48. Institutions defending position. RVOL: 1.69x",VWAP_RECLAIM,False,False,100.0,2.710763357335921,1.285044607871221,FULL,75.157928163355,1.720000204702109,2727540,Uptrend,0,0,1.6915212229500238,False,"MOMENTUM_FAIL (3-Day Rule) | Risk Clamped: 3.7% -> 3.5% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 77.48. Institutions defending position. RVOL: 1.69x",-2.361381228866924,14561.4453143692,500.0,Other,0,RED,,,,
AMAT,2021-04-01,2021-04-06,132.5401838244844,132.5401838244844,45.0,75.0,211.8497049072255,0.0,STOP_LOSS | Blue Sky Breakout: Base (130.01) and AVWAP (128.18) converge within 1.4%. Trend: Uptrend. RVOL: 1.78x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,8.51419247893763,4.954184863046029,FULL,124.02599134554676,4.57980305642983,10985790,Weak,0,0,1.7841632298925922,True,STOP_LOSS | Blue Sky Breakout: Base (130.01) and AVWAP (128.18) converge within 1.4%. Trend: Uptrend. RVOL: 1.78x. Clear path above with SMA20 support and volume confirmation.,0.0,5964.308272101797,500.0,Other,0,RED,,,,
BNTX,2021-04-15,2021-04-15,131.57123670959473,127.52096826233328,105.0,105.0,-425.2781869624532,-3.0783844163456866,STOP_LOSS | Blue Sky Breakout: Base (130.87) and AVWAP (130.87) converge within 0.0%. Trend: Uptrend. RVOL: 1.96x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,4.050268447261459,5.198939378078133,FULL,127.52096826233328,4.504559322663858,1808175,Weak,0,0,1.959206116157864,False,STOP_LOSS | Blue Sky Breakout: Base (130.87) and AVWAP (130.87) converge within 0.0%. Trend: Uptrend. RVOL: 1.96x. Clear path above with SMA20 support and volume confirmation.,-3.0783844163456866,13814.979854507446,500.0,Other,0,RED,,,,
MO,2021-03-09,2021-04-19,32.67858158158162,34.43875503540039,107.0,353.0,443.7246767024725,5.386321463875428,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (32.47) and AVWAP (32.35) converge within 0.4%. Trend: Uptrend. RVOL: 1.96x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.31161473087819,0.8007143063984614,0.6186958354623178,FULL,31.87786727518316,1.949500883236814,8820305,Weak,0,0,1.9643289163746835,True,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (32.47) and AVWAP (32.35) converge within 0.4%. Trend: Uptrend. RVOL: 1.96x. Clear path above with SMA20 support and volume confirmation.,5.386321463875428,3496.608229229233,500.0,Other,0,RED,,,,
CNP,2021-04-14,2021-04-19,21.05223389625549,21.05223389625549,460.0,766.0,134.24015262083066,0.0,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 20.95. Institutions defending position. RVOL: 1.69x",VWAP_RECLAIM,True,False,60.052219321148826,0.6625103158074808,0.4386933092183998,FULL,20.38972358044801,2.189955709920244,4541885,Weak,0,0,1.692954413186658,True,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 20.95. Institutions defending position. RVOL: 1.69x",0.0,9684.027592277524,500.0,Other,0,RED,,,,
BNTX,2021-04-16,2021-04-20,139.6945834792911,139.6945834792911,18.0,56.0,322.3929008913248,0.0,STOP_LOSS | Blue Sky Breakout: Base (138.95) and AVWAP (138.88) converge within 0.0%. Trend: Uptrend. RVOL: 2.05x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,32.142857142857146,7.480053100027618,5.640589521852347,FULL,132.2145303792635,4.718932810780738,1947415,Weak,0,0,2.0493038560979997,True,STOP_LOSS | Blue Sky Breakout: Base (138.95) and AVWAP (138.88) converge within 0.0%. Trend: Uptrend. RVOL: 2.05x. Clear path above with SMA20 support and volume confirmation.,0.0,2514.50250262724,500.0,Other,0,RED,,,,
DELL,2021-04-19,2021-04-21,47.75915895952896,47.118446350097656,355.0,355.0,-227.452976348113,-1.3415491884483208,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (47.47) and AVWAP (47.12) converge within 0.7%. Trend: Uptrend. RVOL: 1.87x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.25965505205793,0.9471547024851128,FULL,46.49950390747103,2.133217471677641,6321225,Weak,0,0,1.8687852061979535,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (47.47) and AVWAP (47.12) converge within 0.7%. Trend: Uptrend. RVOL: 1.87x. Clear path above with SMA20 support and volume confirmation.,-1.3415491884483208,16954.50143063278,500.0,Other,0,RED,,,,
IBM,2021-04-21,2021-04-21,110.692437525126,108.49189384431278,99.0,99.0,-217.85382440050935,-1.9879801457201856,STOP_LOSS | Blue Sky Breakout: Base (110.09) and AVWAP (108.82) converge within 1.2%. Trend: Uptrend. RVOL: 3.22x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,2.200543680813226,1.7521585067369545,FULL,108.49189384431278,1.500420775002946,5627746,Uptrend,0,0,3.215431905046602,False,STOP_LOSS | Blue Sky Breakout: Base (110.09) and AVWAP (108.82) converge within 1.2%. Trend: Uptrend. RVOL: 3.22x. Clear path above with SMA20 support and volume confirmation.,-1.9879801457201856,10958.551314987477,500.0,Other,0,RED,,,,
NUE,2021-03-26,2021-04-22,69.4863627809298,70.99317932128906,58.0,191.0,633.7193327024897,2.168506855236933,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (67.75) and AVWAP (67.59) converge within 0.2%. Trend: Uptrend. RVOL: 1.54x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.36649214659686,4.097507351776343,2.296875246997998,FULL,65.38885542915345,3.482930449861115,2941360,Weak,0,0,1.5359102107273916,True,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (67.75) and AVWAP (67.59) converge within 0.2%. Trend: Uptrend. RVOL: 1.54x. Clear path above with SMA20 support and volume confirmation.,2.168506855236933,4030.209041293928,500.0,Materials,0,RED,,8.805619599992266,4.0,Moderate (5-10%)
INVH,2021-04-19,2021-04-23,29.04888841062441,29.04888841062441,462.0,769.0,160.31970201064405,0.0,STOP_LOSS | Blue Sky Breakout: Base (28.85) and AVWAP (28.75) converge within 0.4%. Trend: Uptrend. RVOL: 1.83x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.07802340702211,0.5222140130639872,0.4630408003198974,FULL,28.526674397560424,1.716423199131382,3408270,Weak,0,0,1.830303327740578,True,STOP_LOSS | Blue Sky Breakout: Base (28.85) and AVWAP (28.75) converge within 0.4%. Trend: Uptrend. RVOL: 1.83x. Clear path above with SMA20 support and volume confirmation.,0.0,13420.586445708475,500.0,Other,0,RED,,,,
MCO,2021-04-19,2021-04-23,311.5380501109645,311.5380501109645,43.0,71.0,132.06862596841916,0.0,STOP_LOSS | Blue Sky Breakout: Base (309.94) and AVWAP (309.52) converge within 0.1%. Trend: Uptrend. RVOL: 2.66x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.56338028169014,5.84857780021332,4.716736641729264,FULL,305.6894723107512,1.5978233364512298,783500,Weak,0,0,2.66000895347636,True,STOP_LOSS | Blue Sky Breakout: Base (309.94) and AVWAP (309.52) converge within 0.1%. Trend: Uptrend. RVOL: 2.66x. Clear path above with SMA20 support and volume confirmation.,0.0,13396.136154771471,500.0,Other,0,RED,,,,
PM,2021-04-21,2021-04-23,76.41814601588821,75.96385192871094,131.0,131.0,-59.51252542022293,-0.594484570566291,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (75.99) and AVWAP (75.47) converge within 0.7%. Trend: Uptrend. RVOL: 1.77x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.6702619730341013,1.2172208889659628,FULL,74.74788404285411,1.6860532631107237,4741140,Uptrend,0,0,1.765870097509063,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (75.99) and AVWAP (75.47) converge within 0.7%. Trend: Uptrend. RVOL: 1.77x. Clear path above with SMA20 support and volume confirmation.,-0.594484570566291,10010.777128081356,500.0,Other,0,RED,,,,
DHR,2021-04-23,2021-04-27,223.79360894293205,224.2992706298828,51.0,51.0,25.788746034488724,0.2259500123078601,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (222.63) and AVWAP (219.87) converge within 1.2%. Trend: Uptrend. RVOL: 1.70x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,5.602351912477786,4.187463032541368,FULL,218.19125703045427,2.010536190814333,2776746,Weak,0,0,1.6982625138202594,True,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (222.63) and AVWAP (219.87) converge within 1.2%. Trend: Uptrend. RVOL: 1.70x. Clear path above with SMA20 support and volume confirmation.,0.2259500123078601,11413.474056089535,500.0,Other,0,RED,,,,
ADM,2021-04-27,2021-04-27,53.49958668145031,52.38892005559158,341.0,341.0,-378.7373194178258,-2.076028423307098,STOP_LOSS | Blue Sky Breakout: Base (53.18) and AVWAP (52.54) converge within 1.2%. Trend: Uptrend. RVOL: 1.89x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.1106666258587268,0.906246625705882,FULL,52.38892005559158,1.593467579428664,2133280,Weak,0,0,1.8851587981358,False,STOP_LOSS | Blue Sky Breakout: Base (53.18) and AVWAP (52.54) converge within 1.2%. Trend: Uptrend. RVOL: 1.89x. Clear path above with SMA20 support and volume confirmation.,-2.076028423307098,18243.35905837456,500.0,Other,0,RED,,,,
IRM,2021-04-21,2021-04-28,32.70879278182983,32.70879278182983,132.0,220.0,53.45169393318747,0.0,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.55. Institutions defending position. RVOL: 2.89x",VWAP_RECLAIM,True,False,60.0,0.9951332301217022,0.6074056128771312,FULL,31.71365955170813,1.8720067162689935,1935075,Weak,0,0,2.891716268995276,True,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.55. Institutions defending position. RVOL: 2.89x",0.0,4317.560647201537,500.0,Other,0,RED,,,,
AKAM,2021-04-27,2021-04-29,110.29874999999998,110.0,92.0,92.0,-27.484999999998536,-0.270855290744441,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 109.75. Institutions defending position. RVOL: 2.76x",VWAP_RECLAIM,False,False,100.0,4.108747558593734,2.003499221801758,FULL,106.19000244140624,1.9064403768439857,1569280,Weak,0,0,2.757147293806077,False,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 109.75. Institutions defending position. RVOL: 2.76x",-0.270855290744441,10147.485,500.0,Other,0,RED,,,,
RTX,2021-04-27,2021-04-29,74.24423435195048,74.3428955078125,243.0,243.0,23.974660874470445,0.1328872965331163,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (73.63) and AVWAP (72.67) converge within 1.3%. Trend: Uptrend. RVOL: 1.97x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.7583003684287777,1.2083976367016411,FULL,72.4859339835217,1.634176046458495,6473955,Weak,0,0,1.966462501436928,True,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (73.63) and AVWAP (72.67) converge within 1.3%. Trend: Uptrend. RVOL: 1.97x. Clear path above with SMA20 support and volume confirmation.,0.1328872965331163,18041.34894752397,500.0,Industrial,0,RED,,3.8234809618708177,8.0,Weak (0-5%)
PHM,2021-04-28,2021-04-30,55.80060394232121,55.80060394232121,76.0,126.0,76.89766633735502,0.0,STOP_LOSS | Blue Sky Breakout: Base (55.47) and AVWAP (54.58) converge within 1.6%. Trend: Uptrend. RVOL: 1.95x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.31746031746032,1.5379533267471004,1.162373409057097,FULL,54.26265061557411,2.273005766645945,2699300,Uptrend,0,0,1.9454796029820192,True,STOP_LOSS | Blue Sky Breakout: Base (55.47) and AVWAP (54.58) converge within 1.6%. Trend: Uptrend. RVOL: 1.95x. Clear path above with SMA20 support and volume confirmation.,0.0,4240.845899616412,500.0,Other,0,RED,,,,
